type,comment,username,timestamp,url
1,Zelo lepo.,Tomi,"Wednesday, January 6, 2021 11:28 AM",https://nova24tv.si/lokalno/izplacilo-dodatka-za-kmete-z-nizkimi-prejemki-ki-so-starejsi-od-65-let/
1,a ni spodnje podravje na hrvatskem?,RATATA,"Wednesday, January 6, 2021 9:48 PM",https://nova24tv.si/lokalno/omejitve-pri-izvajanju-sportnih-programov-vprasanja-in-odgovori/
1,"Res ne razumem v čem je fora tega pokanja ...
sploh pa na Božično noč ..?
Vojne smo že dali skozi .. čisto zadosti je bilo tega pokanja.",Rožle,"Sunday, January 3, 2021 6:53 PM",https://nova24tv.si/lokalno/izjava-dneva-prepoved-prodaje-in-uporabe-pirotehnike-bi-morala-postati-trajna-tudi-po-koroni/
1,"Bo treba glajze zamenat, so že mal zarjavel.",Novakec1,"Sunday, January 3, 2021 6:16 PM",https://nova24tv.si/lokalno/kocevje-po-skoraj-53-letih-danes-prvi-potniski-vlak-na-kocevsko-zeleznisko-postajo/
1,"A jaz to prav razumem, da ni direktnega vlaka Kočevje-Lj-Kočevje, ampak je treba v vsakem primeru v Grosupljem prestopati?
C'mon.",Winston Wolf,"Sunday, January 3, 2021 12:32 PM",https://nova24tv.si/lokalno/kocevje-po-skoraj-53-letih-danes-prvi-potniski-vlak-na-kocevsko-zeleznisko-postajo/
1,"Priznanje Rozmanu, ki očitno odlično vodi zaposlene na Golniku.",sam,"Friday, January 1, 2021 4:42 PM",https://nova24tv.si/lokalno/darilo-za-novo-leto-na-kliniki-golnik-cepili-zdravstveno-osebje-do-sedaj-cepljeni-brez-stranskih-ucinkov/
1,"In ravno na edinih olimpijskih igrah na katerih je nastopil (leta 1968 v Mehiki) se je prvič pojavila nova tehnika skoka v višino ki je danes edina ki se uporablja pri vseh najboljših atletih.
Flop, uporabil ga je Dick Fosbury in si priboril zmago in zlato olimpijsko kolajno:

https://youtu.be/CZsH46Ek2ao

Danes se ta tehnika poimenuje po njemu.
V posnetku je tudi kratka zgodovina razvoja tehnike skoka v višino.
Tehniko so omogočile tudi blazine in tudi to da so v preteklosti črtali neko pravilo skoka v višino ki je določalo, da mora skakalec pristati na nogah.",Jan Kovalski,"Wednesday, December 30, 2020 5:44 AM",https://nova24tv.si/lokalno/preminil-je-kranjski-cudezni-decek-skoka-v-visino-leopold-milek/
1,Čestitke!,Olga101,"Tuesday, December 22, 2020 6:37 PM",https://nova24tv.si/lokalno/o-cudez-slovenskega-zdravstva-bolniku-s-covid-19-uspesno-presadili-pljuca/
1,Naj počiva v miru...naše legende odhajajo...,Unikatna,"Monday, December 7, 2020 11:48 AM",https://nova24tv.si/lokalno/in-memoriam-tadej-hrusovar-oce-slovenskega-popa/
1,"Ojoooj, pa menda ja ne že spet žled :-((",Zgornji,"Wednesday, December 2, 2020 11:22 AM",https://nova24tv.si/lokalno/arso-izdano-opozorilo-poledica-in-zled-obilno-snezenje/
1,Še platišča moram zamenjati z zimskimi ...,Zgornji,"Wednesday, December 2, 2020 11:23 AM",https://nova24tv.si/lokalno/pozor-snezenje-ze-povzroca-nevsecnosti-v-prometu/
1,"Advent , prazniki čarobno vzdušje, eno samo obdarovanje, darežljivost preko Karitas itd.
Otroci ob prvi svečki na venčku, že čakajo MIKLAVŽA. Čudovit čas priprave jaslic,
vzdušja za Božični večer , v teh časih je najlepše biti otrok .",Mil1142,"Sunday, November 29, 2020 8:02 PM",https://nova24tv.si/lokalno/z-danasnjo-nedeljo-se-je-pricel-adventni-cas/
1,"Domače je najboljše... Ajdove žgance in kislo repo pogrešam,... Pa tudi sama večkrat skuham kmečke jedi, ampak ni tako dobro kot je mama kuhala...",Unikatna,"Wednesday, November 18, 2020 2:29 PM",https://nova24tv.si/lokalno/tradicionalni-slovenski-zajtrk/
1,"Zgleda, da bo moj jesenski dopust, kjer sem hotel koristiti vavčer, odpadel zaradi korone :(",Lux Ferre,"Friday, October 9, 2020 8:54 PM",https://nova24tv.si/lokalno/turisticni-boni-zadetek-v-polno/
1,"A to, da po novem trgovine ob nedeljah ne bodo odprle svojih vrat velja le za Dolenjsko, da je ta članek v rubriki lokalno?",RATATA,"Thursday, October 1, 2020 12:52 PM",https://nova24tv.si/lokalno/turisticni-boni-zadetek-v-polno/
